0.08886863	0.93438234	1        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.26351839	0.88094822	2        1.085744e+01        1.730102e-01       -2.889676e-01        2.889676e-01       -1.135031e+00       -8.649685e-01       -1.524085e+00        3.270792e-01       -6.591162e-01
0.13017726	0.99410150	3        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.92331345	0.54170419	4        1.180487e+01        1.027052e+00       -2.986295e-01        2.986295e-01       -1.346879e+00       -6.531208e-01       -1.112975e+00        3.989494e-01       -4.598538e-01
0.19478395	0.52773046	5        1.147803e+01        4.305948e-01        6.183907e-01       -6.183907e-01       -2.082269e+00        8.226861e-02       -7.897909e-01       -3.152340e-01       -8.720596e-01
0.54810838	0.36006593	6        1.119479e+01        2.083895e-01        1.393484e-01       -1.393484e-01       -1.831209e+00       -1.687911e-01       -9.728924e-01        3.407146e-01       -8.041013e-01
0.86586007	0.04817495	7        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.80268490	0.96572916	8        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.24524880	0.19922325	9        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.33580139	0.21630718	10        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.07054762	0.81382190	11        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.74053887	0.76593035	12        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.96197483	0.82042929	13        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.71394573	0.67997454	14        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.22853324	0.17261152	15        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.65651254	0.15860469	16        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.97253506	0.96930678	17        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.20534056	0.63593437	18        1.135566e+01        1.839296e-01        2.445076e-01       -2.445076e-01       -1.774565e+00       -2.254354e-01       -7.379454e-01        6.937219e-02       -5.125100e-01
0.08950863	0.75702457	19        1.107289e+01        5.632355e-02       -1.407184e-01        1.407184e-01       -8.991507e-01       -1.100849e+00       -1.014451e+00        6.389372e-01        8.639798e-02
0.31705566	0.71161630	20        1.109994e+01       -1.057798e-01        7.575343e-03       -7.575343e-03       -8.353092e-01       -1.164691e+00       -1.685601e+00        3.272942e-02       -5.209098e-01
0.22550282	0.36457783	21        1.104035e+01        1.305885e-01       -4.813475e-02        4.813475e-02       -1.148031e+00       -8.519688e-01       -1.293142e+00        3.598952e-01       -4.411728e-01
0.92153821	0.53873323	22        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.47759175	0.26041116	23        1.085889e+01        2.466351e-01        1.443613e-01       -1.443613e-01       -1.276099e+00       -7.239009e-01       -1.525375e+00        9.462144e-02       -8.014745e-01
0.84454800	0.01923639	24        1.200848e+01       -9.445941e-01        1.579888e-01       -1.579888e-01       -7.874800e-01       -1.212520e+00       -1.673292e+00       -5.033318e-01       -4.607717e-01
0.57105542	0.62836868	25        1.092425e+01        4.982330e-01        1.551275e-01       -1.551275e-01       -1.864989e+00       -1.350111e-01       -7.157113e-01        4.407156e-01       -5.807003e-01
0.69826528	0.50394202	26        1.117465e+01        6.576561e-01        3.044907e-02       -3.044907e-02       -9.021077e-01       -1.097892e+00       -1.394729e+00       -4.360993e-01       -2.968368e-01
0.08936276	0.40655782	27        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.82202580	0.94511871	28        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.79750233	0.65410766	29        1.132520e+01       -6.607984e-01        3.314669e-03       -3.314669e-03       -1.207469e+00       -7.925305e-01       -1.063575e+00        3.961448e-01       -2.710442e-01
0.42030750	0.97137847	30        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.23725710	0.21853654	31        1.099543e+01        1.794673e-01        5.816749e-02       -5.816749e-02       -1.053593e+00       -9.464067e-01       -1.662950e+00        6.756007e-01       -7.165428e-01
0.63074139	0.40117442	32        1.102862e+01       -6.158245e-01        4.901107e-02       -4.901107e-02       -1.946639e+00       -5.336055e-02       -1.103764e+00       -4.584481e-01       -1.050403e+00
0.24802059	0.91281418	33        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.06365043	0.42837176	34        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.57024887	0.28894321	35        1.095729e+01        1.950300e-01        3.700506e-01       -3.700506e-01        2.028020e-02       -2.020280e+00       -1.862925e+00        3.299270e-01        1.573554e-01
0.03763885	0.53379305	36        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.67892063	0.19600465	37        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.92075142	0.87557214	38        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.35100886	0.72141624	39        1.088606e+01        2.402460e-01        4.520122e-02       -4.520122e-02       -1.045306e+00       -9.546939e-01       -1.694493e+00       -1.382003e-01       -7.397988e-01
0.18285617	0.72125359	40        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.93817503	0.15389504	41        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.56109456	0.32256621	42        1.110180e+01       -4.228797e-01       -6.661299e-02        6.661299e-02       -1.262696e+00       -7.373039e-01       -8.551084e-01        4.202328e-01       -1.178045e-01
0.11648528	0.88108654	43        1.156389e+01        4.810469e-01        6.915538e-01       -6.915538e-01       -1.368562e+00       -6.314382e-01       -1.273395e+00       -4.948668e-01       -6.419567e-01
0.74110690	0.52726602	44        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
