0.47989386	0.98346396	1        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.41754661	0.34420897	2        1.155470e+01       -2.451221e-01       -1.128593e-01        1.128593e-01       -1.621247e+00       -3.787534e-01       -1.304166e+00        5.888358e-01       -9.254124e-01
0.49138459	0.98174565	3        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.59933499	0.26847365	4        1.194119e+01        5.272075e-01       -2.307992e-01        2.307992e-01       -1.769046e+00       -2.309544e-01       -1.014595e+00        5.510670e-01       -7.836401e-01
0.62016826	0.51192022	5        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.52673129	0.22092672	6        1.189174e+01       -3.897427e-01       -2.181564e-01        2.181564e-01       -8.375908e-01       -1.162409e+00       -1.330416e+00        8.832663e-02       -1.680070e-01
0.96344398	0.88199556	7        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.78877067	0.89223837	8        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.34102010	0.47239896	9        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.37784437	0.15176657	10        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.70363409	0.67710804	11        1.205718e+01       -2.928348e-01        3.087136e-01       -3.087136e-01       -1.233107e+00       -7.668928e-01       -1.518076e+00        2.710732e-01       -7.511837e-01
0.84379050	0.12721893	12        1.069816e+01        5.644444e-01       -1.599522e-01        1.599522e-01       -9.984216e-01       -1.001578e+00       -1.591770e+00        3.418996e-03       -5.901920e-01
0.83282717	0.04335903	13        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
