0.14889740	0.96633211	1        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.78152053	0.46320348	2        1.240846e+01       -1.476102e+00       -1.154939e-01        1.154939e-01       -8.847863e-01       -1.115214e+00       -1.333929e+00        6.321835e-01       -2.187157e-01
0.35037395	0.96787549	3        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.45060454	0.29292525	4        1.182806e+01        3.958117e-01       -3.428776e-01        3.428776e-01       -1.762121e+00       -2.378790e-01       -1.050867e+00        5.331666e-01       -8.129884e-01
0.66657003	0.27868938	5        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.04661617	0.01452757	6        1.189870e+01       -2.740289e-01       -2.756875e-01        2.756875e-01       -9.598708e-01       -1.040129e+00       -1.225892e+00        1.696407e-01       -1.857624e-01
0.94457433	0.67673556	7        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.79979561	0.98495087	8        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.10907262	0.66456625	9        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.63708300	0.46359800	10        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.42548700	0.63390657	11        1.158448e+01        1.912746e-01        2.065526e-01       -2.065526e-01       -1.302742e+00       -6.972581e-01       -1.503283e+00        1.593880e-01       -8.060250e-01
0.73757530	0.38638772	12        1.098098e+01        5.686501e-01       -2.317819e-01        2.317819e-01       -9.654558e-01       -1.034544e+00       -1.554566e+00       -1.218875e-01       -5.200214e-01
0.94293085	0.37931445	13        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.44369449	0.73046059	14        1.124045e+01       -2.473593e-02       -2.625767e-01        2.625767e-01       -1.628624e+00       -3.713755e-01       -7.421731e-01        3.584186e-01       -3.707976e-01
0.17702486	0.66140819	15        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.29888574	0.86355337	16        1.146648e+01        6.615177e-01        5.102679e-01       -5.102679e-01       -1.177217e+00       -8.227826e-01       -1.417600e+00       -3.918072e-03       -5.948178e-01
0.78017322	0.99065251	17        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.45522893	0.07166275	18        1.127918e+01        3.801145e-01       -3.713386e-01        3.713386e-01       -1.825930e+00       -1.740702e-01       -8.213683e-01        3.029716e-01       -6.472981e-01
0.45140133	0.07743375	19        1.117596e+01       -2.954567e-01        3.132423e-02       -3.132423e-02       -8.491210e-01       -1.150879e+00       -1.191899e+00        5.997521e-01       -4.102053e-02
0.69318254	0.09289758	20        1.166705e+01       -1.716028e-01        1.669764e-01       -1.669764e-01       -7.979440e-01       -1.202056e+00       -1.331358e+00       -3.449693e-02       -1.293022e-01
0.79795109	0.26208153	21        1.140283e+01        8.298370e-01        1.571040e-01       -1.571040e-01       -6.609996e-01       -1.339000e+00       -1.547408e+00        7.787733e-01       -2.084077e-01
0.07631497	0.68944880	22        1.146755e+01        4.665599e-03        3.074507e-01       -3.074507e-01       -2.250733e+00        2.507330e-01       -5.827865e-01       -4.785817e-01       -8.335195e-01
0.24145094	0.33621878	23        1.121254e+01        3.445950e-01        2.253295e-01       -2.253295e-01       -8.978876e-01       -1.102112e+00       -1.644196e+00       -5.721107e-02       -5.420834e-01
0.47244174	0.75795519	24        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.56280628	0.71496725	25        1.101991e+01        6.124677e-01        2.116778e-01       -2.116778e-01       -1.284450e+00       -7.155500e-01       -5.996738e-01        5.151488e-02        1.158762e-01
0.26322569	0.75184778	26        1.059180e+01        5.273555e-01        2.232011e-01       -2.232011e-01       -1.015056e+00       -9.849441e-01       -1.379082e+00       -2.099893e-01       -3.941379e-01
0.44571661	0.80901417	27        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.82292396	0.66858682	28        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.69306787	0.49532029	29        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.18097809	0.09012255	30        1.112799e+01        1.157380e-01        4.012751e-04       -4.012751e-04       -6.103241e-01       -1.389676e+00       -1.577163e+00        4.469772e-01       -1.874868e-01
