0.33118983	0.87942528	1        1.091205e+01        3.997634e-01        4.362306e-01       -4.362306e-01       -2.646955e+00        6.469545e-01       -6.306870e-01       -3.165139e-01       -1.277642e+00
0.35876836	0.51412033	2        1.119635e+01        6.668179e-02       -1.889441e-01        1.889441e-01       -1.046702e+00       -9.532981e-01       -1.545383e+00        2.595507e-01       -5.920851e-01
0.04867542	0.98919100	3        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.72824377	0.71321740	4        1.205587e+01        7.727950e-01       -2.192910e-01        2.192910e-01       -1.287488e+00       -7.125117e-01       -1.069698e+00        3.232588e-01       -3.571867e-01
0.47346527	0.49374891	5        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.43623235	0.19963665	6        1.116837e+01        1.328312e-01       -1.696686e-01        1.696686e-01       -1.903581e+00       -9.641923e-02       -9.485085e-01        2.790732e-01       -8.520892e-01
0.89466362	0.59866348	7        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.53162785	0.95392021	8        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.10835662	0.60451404	9        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.18794911	0.86980702	10        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.42904541	0.89707900	11        1.206995e+01       -5.516863e-01       -1.591514e-01        1.591514e-01       -7.868526e-01       -1.213147e+00       -1.662183e+00        6.311850e-02       -4.490351e-01
0.56210084	0.69345472	12        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.96866012	0.69882583	13        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.41882697	0.75051686	14        1.084194e+01        2.258068e-01       -1.216485e-02        1.216485e-02       -1.314932e+00       -6.850685e-01       -1.394417e+00       -2.200886e-01       -7.093482e-01
0.17692161	0.31631802	15        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.12347066	0.68433963	16        1.169610e+01        3.639120e-01        2.086539e-01       -2.086539e-01       -1.403791e+00       -5.962088e-01       -8.185676e-01        4.640761e-01       -2.223588e-01
0.94875063	0.97914335	17        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
