0.13267009	0.72662040	1        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.30426880	0.15480082	2        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.00666719	0.98416662	3        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.48987899	0.67190911	4        1.211863e+01        4.337230e-01       -3.289665e-03        3.289665e-03       -1.318085e+00       -6.819153e-01       -1.027222e+00        2.928424e-01       -3.453064e-01
0.54474800	0.72449412	5        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.55029422	0.73314266	6        1.110576e+01       -4.338807e-02       -3.708336e-01        3.708336e-01       -1.951202e+00       -4.879757e-02       -9.464192e-01        1.885551e-01       -8.976216e-01
0.44990648	0.64844710	7        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.54902830	0.95584143	8        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.04350274	0.28217350	9        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.67131863	0.43047407	10        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.40566618	0.71414752	11        1.206988e+01       -5.646171e-01       -2.070679e-01        2.070679e-01       -7.716647e-01       -1.228335e+00       -1.651180e+00        1.724886e-01       -4.228445e-01
0.49149293	0.44544901	12        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.97316264	0.46772843	13        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.49823408	0.45770286	14        1.089795e+01        4.701733e-01        1.428606e-01       -1.428606e-01       -1.689179e+00       -3.108208e-01       -7.962484e-01       -1.070144e-02       -4.854276e-01
0.50870763	0.62049473	15        1.092448e+01        3.549602e-01       -1.444475e-01        1.444475e-01       -1.189308e+00       -8.106916e-01       -1.023239e+00        1.297398e-01       -2.125474e-01
0.09992986	0.91138162	16        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.97603061	0.99448293	17        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.87229903	0.52491554	18        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.22150857	0.76568783	19        1.100279e+01        9.051740e-03        2.638830e-02       -2.638830e-02       -9.566865e-01       -1.043313e+00       -1.033423e+00        7.567124e-01        9.890278e-03
0.47612508	0.63983757	20        1.139869e+01        2.066977e-01       -1.929896e-02        1.929896e-02       -7.655254e-01       -1.234475e+00       -1.738296e+00       -2.785227e-02       -5.038216e-01
0.17734560	0.10820785	21        1.089125e+01        1.397659e-01        4.370524e-01       -4.370524e-01       -1.215915e+00       -7.840848e-01       -1.303408e+00        3.048775e-01       -5.193235e-01
0.41535645	0.44850174	22        1.170339e+01        9.790933e-02       -1.159064e-01        1.159064e-01       -7.726693e-01       -1.227331e+00       -9.354194e-01        2.705247e-01        2.919113e-01
0.51548680	0.62274160	23        1.096605e+01        2.450440e-02       -1.541218e-01        1.541218e-01       -1.187956e+00       -8.120440e-01       -1.558710e+00        1.228676e-02       -7.466656e-01
0.83110516	0.39615329	24        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.43507300	0.47558832	25        1.111561e+01       -5.495256e-02        1.605975e-01       -1.605975e-01       -1.686958e+00       -3.130423e-01       -9.225273e-01        4.382501e-01       -6.094850e-01
0.40407824	0.08405146	26        1.113961e+01        2.896452e-01       -2.147265e-01        2.147265e-01       -6.815109e-01       -1.318489e+00       -1.446598e+00       -5.865230e-01       -1.281093e-01
0.60727032	0.24744817	27        1.167026e+01        1.521926e-01       -2.857785e-01        2.857785e-01       -2.190587e+00        1.905871e-01       -9.403063e-01       -3.804833e-01       -1.130893e+00
0.96517977	0.94126547	28        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.69996129	0.18532450	29        1.145307e+01       -3.767847e-01       -6.808312e-02        6.808312e-02       -1.388459e+00       -6.115412e-01       -9.705016e-01        4.399372e-01       -3.589605e-01
0.90668952	0.93152361	30        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.07788759	0.62048828	31        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
0.55843594	0.36095759	32        1.112707e+01        3.897074e-01        1.977688e-01       -1.977688e-01       -1.912753e+00       -8.724665e-02       -1.082176e+00       -5.204592e-01       -9.949297e-01
0.62781352	0.93869627	33        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
